,Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash,Sample_title,Sample_cell_line,Sample_library_selection,Sample_library_source,Sample_library_strategy,Sample_cell_description,Sample_platform_id,Sample_instrument_model
296,SRR16195295,12/31/22 0:17,10/4/21 17:09,2026723,290344305,2026723,143,117,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195295/SRR16195295.lite.1,SRX12479690,GSM5609533,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443241,SAMN22044796,simple,9606,Homo sapiens,GSM5609533,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,385612E256F40ADDC986B9943D559CD0,9341013B3BAF4A69E97B2165C1198024,HCT116 scONEseq 013,HCT116 cell line,other,transcriptomic,OTHER,HCT116 single cell 109,GPL18573,Illumina NextSeq 500
297,SRR16195294,12/31/22 0:17,10/4/21 17:09,1560718,223548767,1560718,143,90,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195294/SRR16195294.lite.1,SRX12479691,GSM5609534,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443242,SAMN22044795,simple,9606,Homo sapiens,GSM5609534,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,79329090B80C6E740CC652217A170C44,16B307BBFCB6E9C5D2B300D07E41C422,HCT116 scONEseq 014,HCT116 cell line,other,transcriptomic,OTHER,HCT116 single cell 110,GPL18573,Illumina NextSeq 500
298,SRR16195293,12/31/22 0:17,10/4/21 17:09,1336738,191443812,1336738,143,77,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195293/SRR16195293.lite.1,SRX12479692,GSM5609535,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443243,SAMN22044794,simple,9606,Homo sapiens,GSM5609535,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,BB2D64B657202F7BA121187A539F0000,52878AD7E10BC19200271ADCEC0DE71D,HCT116 scONEseq 015,HCT116 cell line,other,transcriptomic,OTHER,HCT116 single cell 111,GPL18573,Illumina NextSeq 500
299,SRR16195292,12/31/22 0:17,10/4/21 17:09,2082209,298334783,2082209,143,120,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16195/SRR16195292/SRR16195292.lite.1,SRX12479693,GSM5609536,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443244,SAMN22044793,simple,9606,Homo sapiens,GSM5609536,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,B8A6EEA5C99DCFAD0A4446C65D9BAD50,EB676F120FBFCAC071F99C6C66CF9F9D,HCT116 scONEseq 016,HCT116 cell line,other,transcriptomic,OTHER,HCT116 single cell 112,GPL18573,Illumina NextSeq 500
300,SRR16195291,12/31/22 0:17,10/4/21 17:09,1425268,204096653,1425268,143,83,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195291/SRR16195291.lite.1,SRX12479694,GSM5609537,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443245,SAMN22044792,simple,9606,Homo sapiens,GSM5609537,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,9C87D4EEE9A5831A9E328C38F041529E,595A64F4CA9AAC0DEDA6CBB8E2C29558,HCT116 scONEseq 017,HCT116 cell line,other,transcriptomic,OTHER,HCT116 single cell 113,GPL18573,Illumina NextSeq 500
301,SRR16195290,12/31/22 0:17,10/4/21 17:09,1405753,201317502,1405753,143,81,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR016/16195/SRR16195290/SRR16195290.lite.1,SRX12479695,GSM5609538,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443246,SAMN22044791,simple,9606,Homo sapiens,GSM5609538,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,669CC6292E0320BA8A50A6F5070E1EF0,C8E4D8F08A18BBD561A702718892C1AF,HCT116 scONEseq 018,HCT116 cell line,other,transcriptomic,OTHER,HCT116 single cell 114,GPL18573,Illumina NextSeq 500
302,SRR16195289,12/31/22 0:17,10/4/21 17:08,1164815,166823675,1164815,143,67,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195289/SRR16195289.lite.1,SRX12479696,GSM5609539,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443247,SAMN22044790,simple,9606,Homo sapiens,GSM5609539,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,AE9B2190730DC6A7A3422A4A2B1BC911,471AC27ABEC2991AB58B791BF241EA8A,HCT116 scONEseq 019,HCT116 cell line,other,transcriptomic,OTHER,HCT116 single cell 115,GPL18573,Illumina NextSeq 500
303,SRR16195288,12/31/22 0:17,10/4/21 17:09,2064509,295709885,2064509,143,119,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195288/SRR16195288.lite.1,SRX12479697,GSM5609540,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443248,SAMN22044789,simple,9606,Homo sapiens,GSM5609540,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,BCA10C29EA18D7782CD89E5B8F4C82D1,572F858DB75E13911AAE6A6A11EB17BD,HCT116 scONEseq 020,HCT116 cell line,other,transcriptomic,OTHER,HCT116 single cell 116,GPL18573,Illumina NextSeq 500
304,SRR16195287,12/31/22 0:17,10/4/21 17:09,3188785,456762072,3188785,143,185,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR016/16195/SRR16195287/SRR16195287.lite.1,SRX12479698,GSM5609541,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443250,SAMN22044788,simple,9606,Homo sapiens,GSM5609541,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,4FE7392F02919DE03DFD34F9222A8CE5,07F0D71CE9EF11512646161A2F295F30,HCT116 scONEseq 021,HCT116 cell line,other,transcriptomic,OTHER,HCT116 single cell 117,GPL18573,Illumina NextSeq 500
305,SRR16195286,12/31/22 0:17,10/4/21 17:09,1336229,191366878,1336229,143,77,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195286/SRR16195286.lite.1,SRX12479699,GSM5609542,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443249,SAMN22044787,simple,9606,Homo sapiens,GSM5609542,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,8EFDF8E350BEB9B9FE184E9FF1A7CC90,3F8B449A29FDD222091577BC7907B574,HCT116 scONEseq 022,HCT116 cell line,other,transcriptomic,OTHER,HCT116 single cell 118,GPL18573,Illumina NextSeq 500
306,SRR16195285,12/31/22 0:17,10/4/21 17:08,1257993,180125182,1257993,143,73,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195285/SRR16195285.lite.1,SRX12479700,GSM5609543,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443251,SAMN22044786,simple,9606,Homo sapiens,GSM5609543,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,2C0B65FE819BFA27FA6C7BBACE63D93B,9CC32214D8619D3D3EC9C6681B2FEC95,HCT116 scONEseq 023,HCT116 cell line,other,transcriptomic,OTHER,HCT116 single cell 119,GPL18573,Illumina NextSeq 500
307,SRR16195284,12/31/22 0:17,10/4/21 17:08,1401902,200737669,1401902,143,81,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195284/SRR16195284.lite.1,SRX12479701,GSM5609544,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443252,SAMN22044785,simple,9606,Homo sapiens,GSM5609544,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,B523A5A3F172082F419B4CF33A28709F,4A74E34C9FAE37EB336561E62D9C334F,HCT116 scONEseq 024,HCT116 cell line,other,transcriptomic,OTHER,HCT116 single cell 120,GPL18573,Illumina NextSeq 500
308,SRR16195283,12/31/22 0:17,10/4/21 17:09,2250489,322392083,2250489,143,128,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195283/SRR16195283.lite.1,SRX12479702,GSM5609545,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443253,SAMN22044784,simple,9606,Homo sapiens,GSM5609545,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,8402AA707C15611FEC75673411A781C1,0EF63477B2341E53CED7ADEA84D83D25,HCT116 scONEseq 025,HCT116 cell line,other,transcriptomic,OTHER,HCT116 single cell 121,GPL18573,Illumina NextSeq 500
309,SRR16195282,12/31/22 0:17,10/4/21 17:09,1810921,259442856,1810921,143,103,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195282/SRR16195282.lite.1,SRX12479703,GSM5609546,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443254,SAMN22044783,simple,9606,Homo sapiens,GSM5609546,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,15180D8AAE2B83F16BD2E8B2007C24E0,01F311F654C8B6BAEAE27D8C8F362DED,HCT116 scONEseq 026,HCT116 cell line,other,transcriptomic,OTHER,HCT116 single cell 122,GPL18573,Illumina NextSeq 500
310,SRR16195281,12/31/22 0:17,10/4/21 17:09,2251146,322541462,2251146,143,129,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195281/SRR16195281.lite.1,SRX12479704,GSM5609547,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443255,SAMN22044782,simple,9606,Homo sapiens,GSM5609547,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,05D3193496408D4E28D440B22DE694A7,043E3E9EC13AD9A7CB8F050EFEA51E33,HCT116 scONEseq 027,HCT116 cell line,other,transcriptomic,OTHER,HCT116 single cell 123,GPL18573,Illumina NextSeq 500
311,SRR16195280,12/31/22 0:17,10/4/21 17:10,4221937,632057097,4221937,149,267,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR016/16195/SRR16195280/SRR16195280.lite.1,SRX12479705,GSM5609692,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443256,SAMN22044637,simple,9606,Homo sapiens,GSM5609692,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,6D4D1517395712FF0B614B37A563A723,279B6F302732FBB67718518E225B6C24,NPC43 scONEseq 007,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 007,GPL18573,Illumina NextSeq 500
312,SRR16195279,12/31/22 0:17,10/4/21 17:09,3673129,549882149,3673129,149,233,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195279/SRR16195279.lite.1,SRX12479706,GSM5609693,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443257,SAMN22044636,simple,9606,Homo sapiens,GSM5609693,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,FF40F276AE612DEA552726ACC9B2BDB4,140A740A5DBD415AE6ADE6A2C6E9A093,NPC43 scONEseq 008,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 008,GPL18573,Illumina NextSeq 500
313,SRR16195278,12/31/22 0:17,10/4/21 17:09,4301674,644186926,4301674,149,274,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195278/SRR16195278.lite.1,SRX12479707,GSM5609694,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443258,SAMN22044635,simple,9606,Homo sapiens,GSM5609694,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,3C4D15728FD440638E62B84E0E2E411B,AE9AC2A51A4A989A0420857F7BEA62A8,NPC43 scONEseq 009,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 009,GPL18573,Illumina NextSeq 500
314,SRR16195277,12/31/22 0:17,10/4/21 17:09,1822973,273452719,1822973,150,115,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195277/SRR16195277.lite.1,SRX12479708,GSM5609695,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443259,SAMN22044634,simple,9606,Homo sapiens,GSM5609695,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,7ED4716A06C66C17A20EF6E9469A1D0B,F5CAB1C8384828E864A1233C26168C13,NPC43 scONEseq 010,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 010,GPL18573,Illumina NextSeq 500
315,SRR16195276,12/31/22 0:17,10/4/21 17:09,2290037,342932460,2290037,149,145,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195276/SRR16195276.lite.1,SRX12479709,GSM5609696,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443260,SAMN22044633,simple,9606,Homo sapiens,GSM5609696,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,7BD38FF919275916047F74FF3521819A,591B477FC19C07DD98695160A915DCF4,NPC43 scONEseq 011,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 011,GPL18573,Illumina NextSeq 500
316,SRR16195275,12/31/22 0:17,10/4/21 17:09,3641658,545537954,3641658,149,231,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16195/SRR16195275/SRR16195275.lite.1,SRX12479710,GSM5609697,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443261,SAMN22044632,simple,9606,Homo sapiens,GSM5609697,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,D2A1A7DC51191CE56C1987E664F70B95,96AB3C1B6A6EB01137F38957FFBF2D70,NPC43 scONEseq 012,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 012,GPL18573,Illumina NextSeq 500
317,SRR16195274,12/31/22 0:17,10/4/21 17:09,2101843,315000073,2101843,149,134,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195274/SRR16195274.lite.1,SRX12479711,GSM5609698,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443262,SAMN22044631,simple,9606,Homo sapiens,GSM5609698,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,4A54E52B8FDF4504840EFF3C942798BE,9F2A4BA1E9F2AE9810F8F7431561B123,NPC43 scONEseq 013,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 013,GPL18573,Illumina NextSeq 500
318,SRR16195273,12/31/22 0:17,10/4/21 17:09,2021657,303360743,2021657,150,129,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195273/SRR16195273.lite.1,SRX12479712,GSM5609699,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443263,SAMN22044630,simple,9606,Homo sapiens,GSM5609699,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,A12EA7C24D8D06120E0998604EC3AD78,72C43C32C06AD71DE4072970200040E5,NPC43 scONEseq 014,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 014,GPL18573,Illumina NextSeq 500
319,SRR16195272,12/31/22 0:17,10/4/21 17:09,2506176,376274786,2506176,150,159,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195272/SRR16195272.lite.1,SRX12479713,GSM5609700,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443264,SAMN22044629,simple,9606,Homo sapiens,GSM5609700,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,0FE7F3BB7E6AB9ACFF087B36D2A09D14,F8FAB543744F490AB7510CA33CFEF61B,NPC43 scONEseq 015,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 015,GPL18573,Illumina NextSeq 500
320,SRR16195271,12/31/22 0:17,10/4/21 17:09,1849173,277494824,1849173,150,118,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16195/SRR16195271/SRR16195271.lite.1,SRX12479714,GSM5609701,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443265,SAMN22044628,simple,9606,Homo sapiens,GSM5609701,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,666020385E8B665C0FB6BBD796C51EDD,E8A8AF9F5E37F4AEBA54315993C00E67,NPC43 scONEseq 016,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 016,GPL18573,Illumina NextSeq 500
321,SRR16195270,12/31/22 0:17,10/4/21 17:09,4356403,651501521,4356403,149,276,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195270/SRR16195270.lite.1,SRX12479715,GSM5609702,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443266,SAMN22044627,simple,9606,Homo sapiens,GSM5609702,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,EEDF30B9C9BC4EF27CEE700F89F90503,6848C00717A2703233CB82772C688619,NPC43 scONEseq 017,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 017,GPL18573,Illumina NextSeq 500
322,SRR16195269,12/31/22 0:17,10/4/21 17:09,3627483,542567974,3627483,149,228,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195269/SRR16195269.lite.1,SRX12479716,GSM5609703,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443267,SAMN22044626,simple,9606,Homo sapiens,GSM5609703,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,64AA97CDF1DC980A4891420D89443A8C,A38B0CC22372900D640BF39978CE3945,NPC43 scONEseq 018,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 018,GPL18573,Illumina NextSeq 500
323,SRR16195268,12/31/22 0:17,10/4/21 17:09,4104261,614022254,4104261,149,261,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195268/SRR16195268.lite.1,SRX12479717,GSM5609704,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443268,SAMN22044625,simple,9606,Homo sapiens,GSM5609704,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,D836F32542100AA57FFE6F5CAA5B6D75,3C484EE86E2F05A8327481A57ED494EE,NPC43 scONEseq 019,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 019,GPL18573,Illumina NextSeq 500
324,SRR16195267,12/31/22 0:17,10/4/21 17:09,3467567,519348286,3467567,149,220,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195267/SRR16195267.lite.1,SRX12479718,GSM5609705,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443269,SAMN22044624,simple,9606,Homo sapiens,GSM5609705,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,ED2CDB8D7D67D8C3EDBCEE8FD0E70F9E,E1A14752CF4CEAE736842D6E585D5DF4,NPC43 scONEseq 020,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 020,GPL18573,Illumina NextSeq 500
325,SRR16195266,12/31/22 0:17,10/4/21 17:10,4974529,746002859,4974529,149,316,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16195/SRR16195266/SRR16195266.lite.1,SRX12479719,GSM5609706,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443270,SAMN22044623,simple,9606,Homo sapiens,GSM5609706,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,2E8D3825EF4F7BCE2E8E9F407A868966,FEFB78C87916EF5EA8F6A09A81C67D08,NPC43 scONEseq 021,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 021,GPL18573,Illumina NextSeq 500
326,SRR16195265,12/31/22 0:17,10/4/21 17:09,3577778,536277288,3577778,149,227,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195265/SRR16195265.lite.1,SRX12479720,GSM5609707,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443271,SAMN22044622,simple,9606,Homo sapiens,GSM5609707,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,5D1331155E15EEA20BDEF19C17502B25,821CC28F62E34F82B9F26B81C818B676,NPC43 scONEseq 022,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 022,GPL18573,Illumina NextSeq 500
327,SRR16195264,12/31/22 0:17,10/4/21 17:09,4425365,662451416,4425365,149,280,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195264/SRR16195264.lite.1,SRX12479721,GSM5609708,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443272,SAMN22044621,simple,9606,Homo sapiens,GSM5609708,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,F684B8D660AE62A4BC459C78320273D8,BBBAB8BA85E10C9C0A1C6582123C5754,NPC43 scONEseq 023,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 023,GPL18573,Illumina NextSeq 500
328,SRR16195263,12/31/22 0:17,10/4/21 17:09,4416964,661913427,4416964,149,281,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195263/SRR16195263.lite.1,SRX12479722,GSM5609709,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443273,SAMN22044620,simple,9606,Homo sapiens,GSM5609709,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,868127DFF580B2BF50393D919BA1E7C4,8262C3AD1411C8892E84AD9BF9804FE4,NPC43 scONEseq 024,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 024,GPL18573,Illumina NextSeq 500
329,SRR16195262,12/31/22 0:17,10/4/21 17:09,4497752,674077556,4497752,149,287,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16195/SRR16195262/SRR16195262.lite.1,SRX12479723,GSM5609710,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443274,SAMN22044619,simple,9606,Homo sapiens,GSM5609710,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,FE65AB510A1B1BEE3BC254C01020C284,521A12D6446CF2E8D4BB21891CE81568,NPC43 scONEseq 025,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 025,GPL18573,Illumina NextSeq 500
330,SRR16195261,12/31/22 0:17,10/4/21 17:09,4014942,600355361,4014942,149,254,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16195/SRR16195261/SRR16195261.lite.1,SRX12479724,GSM5609711,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP339960,PRJNA768428,3,768428,SRS10443275,SAMN22044618,simple,9606,Homo sapiens,GSM5609711,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1305581,,public,A146F6E90277EE18A5B1C4E051A1D82E,3B86FD379A39DEDA241FF1C02A16F471,NPC43 scONEseq 026,NPC43 cell line,other,transcriptomic,OTHER,NPC single cell 026,GPL18573,Illumina NextSeq 500
